Year,LOG,Date,WOTY,Time Set,Time Collected,Municipality,City/Town,Site,Site Habitat,Species,#Females,#Males,Life Stage,Trap,Attractant Used
2018,BG,6/15-6/18,25,,,Scott County,Davenport,West Lake Park,Park,Ae vexans,1,0,Adult,BG Sentinal,BG Lure
2018,BG,6/18-6/21,25,,,Scott County,Davenport,West Lake Park,Park,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,7/16-7/18,27,,,Scott County,Davenport,West Lake Park,Park,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,7/13-7/16,27,,,Scott County,Davenport,West Lake Park,Park,Ae vexans,2,0,Adult,BG Sentinal,BG Lure
2018,BG,8/6-8/8,32,,,Scott County,Davenport,West Lake Park,Park,Ae trivittatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,8/8-8/10,32,,,Scott County,Davenport,West Lake Park,Park,Ae trivittatus,0,1,Adult,BG Sentinal,BG Lure
2018,BG,6/1-6/5,22/23,,,Scott County,Davenport,West Lake Park,Park,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,6/21-6/29,26/27,,,Scott County,Davenport,West Lake Park,Park,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,7/6-7/13,27/28,,,Scott County,Davenport,West Lake Park,Park,Ae vexans,2,0,Adult,BG Sentinal,BG Lure
2018,BG,7/6-7/13,27/28,,,Scott County,Davenport,West Lake Park,Park,Ae trivittatus,20,0,Adult,BG Sentinal,BG Lure
2018,BG,7/6-7/13,27/28,,,Scott County,Davenport,West Lake Park,Park,Ae triseriatus,4,0,Adult,BG Sentinal,BG Lure
2018,BG,7/18-7/24,29/30,,,Scott County,Davenport,West Lake Park,Park,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,7/30-8/3,31/32,,,Scott County,Davenport,West Lake Park,Park,Ae vexans,1,0,Adult,BG Sentinal,BG Lure
2018,BG,8/13-8/15,33,,,Scott County,Davenport,West Lake Park,Park,Ae vexans,1,0,Adult,BG Sentinal,BG Lure
2018,BG,8/13-8/15,33,,,Scott County,Davenport,West Lake Park,Park,Ae triseriatus,2,0,Adult,BG Sentinal,BG Lure
2018,BG,8/30-9/5,35,,,Scott County,Davenport,West Lake Park,Park,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,9/3-9/5,36,,,Scott County,Davenport,West Lake Park,Park,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,9/5-9/7,36,,,Scott County,Davenport,West Lake Park,Park,Cx pipiens group,4,0,Adult,BG Sentinal,BG Lure
2018,BG,9/5-9/7,36,,,Scott County,Davenport,West Lake Park,Park,An quadrimaculatus,2,0,Adult,BG Sentinal,BG Lure
2018,BG,9/5-9/7,36,,,Scott County,Davenport,West Lake Park,Park,An species,6,0,Adult,BG Sentinal,BG Lure
2018,BG,9/7-9/10,37,,,Scott County,Davenport,West Lake Park,Park,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,9/10-9/12,37,,,Scott County,Davenport,West Lake Park,Park,Ae vexans,2,0,Adult,BG Sentinal,BG Lure
2018,BG,9/10-9/12,37,,,Scott County,Davenport,West Lake Park,Park,Ae atropalpus,7,0,Adult,BG Sentinal,BG Lure
2018,BG,9/10-9/12,37,,,Scott County,Davenport,West Lake Park,Park,An quadrimaculatus,3,0,Adult,BG Sentinal,BG Lure
2018,BG,9/10-9/12,37,,,Scott County,Davenport,West Lake Park,Park,Cx pipiens group,2,0,Adult,BG Sentinal,BG Lure
2018,BG,9/10-9/12,37,,,Scott County,Davenport,West Lake Park,Park,Ps ciliata,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/10-9/12,37,,,Scott County,Davenport,West Lake Park,Park,Ae species,2,0,Adult,BG Sentinal,BG Lure
2018,BG,9/12-9/14,37,,,Scott County,Davenport,West Lake Park,Park,Ae vexans,10,9,Adult,BG Sentinal,BG Lure
2018,BG,9/12-9/14,37,,,Scott County,Davenport,West Lake Park,Park,Cx pipiens group,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/17-9/19,38,,,Scott County,Davenport,West Lake Park,Park,Ae vexans,464,120,Adult,BG Sentinal,BG Lure
2018,BG,9/17-9/19,38,,,Scott County,Davenport,West Lake Park,Park,An quadrimaculatus,0,12,Adult,BG Sentinal,BG Lure
2018,BG,9/17-9/19,38,,,Scott County,Davenport,West Lake Park,Park,Cx pipiens group,13,25,Adult,BG Sentinal,BG Lure
2018,BG,9/19-19/21,38,,,Scott County,Davenport,West Lake Park,Park,Ae vexans,10,3,Adult,BG Sentinal,BG Lure
2018,BG,9/19-19/21,38,,,Scott County,Davenport,West Lake Park,Park,Cx pipiens group,1,2,Adult,BG Sentinal,BG Lure
2018,BG,9/19-19/21,38,,,Scott County,Davenport,West Lake Park,Park,Ae species,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/21-9/24,38,,,Scott County,Davenport,West Lake Park,Park,Ae vexans,2,5,Adult,BG Sentinal,BG Lure
2018,BG,9/21-9/24,38,,,Scott County,Davenport,West Lake Park,Park,Cx pipiens group,2,0,Adult,BG Sentinal,BG Lure
2018,BG,9/21-9/24,38,,,Scott County,Davenport,West Lake Park,Park,Ae japonicus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/21-9/24,38,,,Scott County,Davenport,West Lake Park,Park,Ae species,3,0,Adult,BG Sentinal,BG Lure
2018,BG,9/24-9/26,39,,,Scott County,Davenport,West Lake Park,Park,Ae vexans,2,1,Adult,BG Sentinal,BG Lure
2018,BG,9/24-9/26,39,,,Scott County,Davenport,West Lake Park,Park,Cx pipiens group,1,0,Adult,BG Sentinal,BG Lure
2018,BG,9/24-9/26,39,,,Scott County,Davenport,West Lake Park,Park,An punctipennis,0,1,Adult,BG Sentinal,BG Lure
2018,BG,9/26-9/28,39,,,Scott County,Davenport,West Lake Park,Park,Ae vexans,27,1,Adult,BG Sentinal,BG Lure
2018,BG,9/26-9/28,39,,,Scott County,Davenport,West Lake Park,Park,Cx pipiens group,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/6-7/9,27,,,Polk County,,XPO Junk,Commercial ,Ae albopictus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/6-7/9,27,,,Polk County,,XPO Junk,Commercial ,An crucians,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/6-7/9,27,,,Polk County,,XPO Junk,Commercial ,Cx pipiens group,4,0,Adult,BG Sentinal,BG Lure
2018,BG,7/11-7/13,28,,,Polk County,,XPO Junk,Commercial ,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,7/13-7/16,28,,,Polk County,,XPO Junk,Commercial ,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,7/16-7/18,29,,,Polk County,,XPO Junk,Commercial ,Ae albopictus,3,0,Adult,BG Sentinal,BG Lure
2018,BG,7/18-7/20,29,,,Polk County,,XPO Junk,Commercial ,Ae albopictus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/16-7/18,29,,,Polk County,,XPO Junk,Commercial ,Ae vexans,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/16-7/18,29,,,Polk County,,XPO Junk,Commercial ,Cx pipiens group,2,0,Adult,BG Sentinal,BG Lure
2018,BG,7/16-7/18,29,,,Polk County,,XPO Junk,Commercial ,Cx tarsalis,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/23-7/25,30,,,Polk County,,XPO Junk,Commercial ,Ae albopictus,2,0,Adult,BG Sentinal,BG Lure
2018,BG,7/25-7/27,30,,,Polk County,,XPO Junk,Commercial ,Ae albopictus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/23-7/25,30,,,Polk County,,XPO Junk,Commercial ,Cx pipiens group,2,0,Adult,BG Sentinal,BG Lure
2018,BG,7/23-7/25,30,,,Polk County,,XPO Junk,Commercial ,Cx tarsalis,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/20-7/23,29/30,,,Polk County,,XPO Junk,Commercial ,Ae albopictus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/20-7/23,29/30,,,Polk County,,XPO Junk,Commercial ,Ae vexans,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/20-7/23,29/30,,,Polk County,,XPO Junk,Commercial ,Cx pipiens group,3,1,Adult,BG Sentinal,BG Lure
2018,BG,7/20-7/23,29/30,,,Polk County,,XPO Junk,Commercial ,Cx restuans,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/27-7/30,30/31,,,Polk County,,XPO Junk,Commercial ,Ae albopictus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/27-7/30,30/31,,,Polk County,,XPO Junk,Commercial ,Cx pipiens group,2,0,Adult,BG Sentinal,BG Lure
2018,BG,7/27-7/30,30/31,,,Polk County,,XPO Junk,Commercial ,Cx tarsalis,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/3-7/6,27,,,Polk County,,XPO Woods North,Commercial ,Ae triseriatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/3-7/6,27,,,Polk County,,XPO Woods North,Commercial ,Ae trivittatus,9,0,Adult,BG Sentinal,BG Lure
2018,BG,7/6-7/9,27,,,Polk County,,XPO Woods North,Commercial ,Ae trivittatus,4,0,Adult,BG Sentinal,BG Lure
2018,BG,7/3-7/6,27,,,Polk County,,XPO Woods North,Commercial ,Ae vexans,2,0,Adult,BG Sentinal,BG Lure
2018,BG,7/3-7/6,27,,,Polk County,,XPO Woods North,Commercial ,Cx restuans,0,1,Adult,BG Sentinal,BG Lure
2018,BG,7/11-7/13,28,,,Polk County,,XPO Woods North,Commercial ,Ae albopictus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/11-7/13,28,,,Polk County,,XPO Woods North,Commercial ,Ae triseriatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/11-7/13,28,,,Polk County,,XPO Woods North,Commercial ,Cx salinarius,1,1,Adult,BG Sentinal,BG Lure
2018,BG,7/11-7/13,28,,,Polk County,,XPO Woods North,Commercial ,Cx tarsalis,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/13-7/16,28,,,Polk County,,XPO Woods North,Commercial ,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,7/18-7/20,29,,,Polk County,,XPO Woods North,Commercial ,Ae albopictus,2,0,Adult,BG Sentinal,BG Lure
2018,BG,7/18-7/20,29,,,Polk County,,XPO Woods North,Commercial ,Ae triseriatus,3,0,Adult,BG Sentinal,BG Lure
2018,BG,7/18-7/20,29,,,Polk County,,XPO Woods North,Commercial ,Ae trivittatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/16-7/18,29,,,Polk County,,XPO Woods North,Commercial ,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,7/23-7/25,30,,,Polk County,,XPO Woods North,Commercial ,Ae albopictus,2,1,Adult,BG Sentinal,BG Lure
2018,BG,7/25-7/27,30,,,Polk County,,XPO Woods North,Commercial ,Ae triseriatus,2,0,Adult,BG Sentinal,BG Lure
2018,BG,7/25-7/27,30,,,Polk County,,XPO Woods North,Commercial ,An quadrimaculatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/23-7/25,30,,,Polk County,,XPO Woods North,Commercial ,Cx pipiens group,2,0,Adult,BG Sentinal,BG Lure
2018,BG,7/25-7/27,30,,,Polk County,,XPO Woods North,Commercial ,Cx pipiens group,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/20-7/23,29/30,,,Polk County,,XPO Woods North,Commercial ,Ae albopictus,4,0,Adult,BG Sentinal,BG Lure
2018,BG,7/20-7/23,29/30,,,Polk County,,XPO Woods North,Commercial ,Ae species,0,1,Adult,BG Sentinal,BG Lure
2018,BG,7/20-7/23,29/30,,,Polk County,,XPO Woods North,Commercial ,Ae triseriatus,2,0,Adult,BG Sentinal,BG Lure
2018,BG,7/20-7/23,29/30,,,Polk County,,XPO Woods North,Commercial ,Cx pipiens group,2,0,Adult,BG Sentinal,BG Lure
2018,BG,7/20-7/23,29/30,,,Polk County,,XPO Woods North,Commercial ,Cx tarsalis,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/27-7/30,30/31,,,Polk County,,XPO Woods North,Commercial ,Ae albopictus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/27-7/30,30/31,,,Polk County,,XPO Woods North,Commercial ,Cx pipiens group,1,1,Adult,BG Sentinal,BG Lure
2018,BG,7/3-7/6,27,,,Polk County,,XPO Woods South,Commercial ,Ae albopictus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/6-7/9,27,,,Polk County,,XPO Woods South,Commercial ,Ae albopictus,2,0,Adult,BG Sentinal,BG Lure
2018,BG,7/6-7/9,27,,,Polk County,,XPO Woods South,Commercial ,Ae triseriatus,2,0,Adult,BG Sentinal,BG Lure
2018,BG,7/6-7/9,27,,,Polk County,,XPO Woods South,Commercial ,Cx pipiens ,1,1,Adult,BG Sentinal,BG Lure
2018,BG,7/11-7/13,28,,,Polk County,,XPO Woods South,Commercial ,Ae albopictus,3,5,Adult,BG Sentinal,BG Lure
2018,BG,7/11-7/13,28,,,Polk County,,XPO Woods South,Commercial ,Ae triseriatus,4,1,Adult,BG Sentinal,BG Lure
2018,BG,7/13-7/16,28,,,Polk County,,XPO Woods South,Commercial ,Ae triseriatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/11-7/13,28,,,Polk County,,XPO Woods South,Commercial ,Ae trivittatus,4,0,Adult,BG Sentinal,BG Lure
2018,BG,7/13-7/16,28,,,Polk County,,XPO Woods South,Commercial ,Ae vexans,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/11-7/13,28,,,Polk County,,XPO Woods South,Commercial ,An quadrimaculatus,1,1,Adult,BG Sentinal,BG Lure
2018,BG,7/11-7/13,28,,,Polk County,,XPO Woods South,Commercial ,Cx pipiens group,2,0,Adult,BG Sentinal,BG Lure
2018,BG,7/11-7/13,28,,,Polk County,,XPO Woods South,Commercial ,Cx tarsalis,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/11-7/13,28,,,Polk County,,XPO Woods South,Commercial ,Ps ferox,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/16-7/18,29,,,Polk County,,XPO Woods South,Commercial ,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,7/18-7/20,29,,,Polk County,,XPO Woods South,Commercial ,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,7/23-7/25,30,,,Polk County,,XPO Woods South,Commercial ,Ae albopictus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/25-7/27,30,,,Polk County,,XPO Woods South,Commercial ,Ae albopictus,2,0,Adult,BG Sentinal,BG Lure
2018,BG,7/25-7/27,30,,,Polk County,,XPO Woods South,Commercial ,Ae triseriatus,3,0,Adult,BG Sentinal,BG Lure
2018,BG,7/23-7/25,30,,,Polk County,,XPO Woods South,Commercial ,An quadrimaculatus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/25-7/27,30,,,Polk County,,XPO Woods South,Commercial ,An quadrimaculatus,2,0,Adult,BG Sentinal,BG Lure
2018,BG,7/20-7/23,29/30,,,Polk County,,XPO Woods South,Commercial ,N/A,0,0,Adult,BG Sentinal,BG Lure
2018,BG,7/27-7/30,30/31,,,Polk County,,XPO Woods South,Commercial ,Ae albopictus,1,0,Adult,BG Sentinal,BG Lure
2018,BG,7/27-7/30,30/31,,,Polk County,,XPO Woods South,Commercial ,Ae triseriatus,3,0,Adult,BG Sentinal,BG Lure
2018,BG,7/27-7/30,30/31,,,Polk County,,XPO Woods South,Commercial ,An quadrimaculatus,0,1,Adult,BG Sentinal,BG Lure
2018,BG,7/27-7/30,30/31,,,Polk County,,XPO Woods South,Commercial ,Cx pipiens group,1,0,Adult,BG Sentinal,BG Lure
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
